Age Gender University_GPA Field_of_Study Internships_Completed Soft_Skills_Score Networking_Score Job_Offers Starting_Salary Career_Satisfaction
23 Female 2.74 Medicine 2 5 2 5 48000.0 5
23 Female 2.4 Medicine 1 8 8 3 34500.0 7
23 Female 3.09 Medicine 0 2 7 0 36700.0 10
19 Male 3.95 Mathematics 2 4 6 4 25000.0 9
27 Male 3.39 Engineering 1 6 3 0 75300.0 4
20 Female 2.98 Engineering 2 7 9 1 51600.0 5
23 Female 3.55 Computer Science 4 8 2 3 47400.0 3
25 Male 3.47 Engineering 0 4 4 0 64100.0 7
29 Male 3.78 Law 2 9 2 0 58200.0 1
28 Female 2.41 Medicine 0 7 6 4 50200.0 8
29 Female 3.72 Engineering 0 2 7 1 35000.0 3
18 Female 2.6 Business 4 9 9 1 41900.0 4
18 Other 3.88 Mathematics 4 7 6 3 51900.0 10
28 Male 2.56 Arts 3 5 6 5 60000.0 4
19 Male 3.85 Computer Science 0 3 5 2 30000.0 7
28 Female 3.93 Medicine 2 9 10 2 48700.0 7
29 Female 2.29 Law 4 7 10 4 69400.0 4
29 Male 3.95 Law 2 3 4 3 31400.0 6
23 Male 2.17 Medicine 0 5 10 4 61200.0 8
26 Female 2.44 Law 4 3 4 5 30500.0 10
21 Male 2.89 Business 3 3 4 3 42000.0 4
20 Male 3.99 Computer Science 0 7 5 1 25000.0 1
29 Female 2.98 Mathematics 2 9 1 2 54500.0 7
25 Female 3.1 Arts 3 5 2 0 38500.0 2
28 Female 3.39 Computer Science 0 4 3 2 25000.0 3
27 Male 3.94 Computer Science 4 4 7 3 52100.0 8
26 Female 3.57 Mathematics 0 3 1 5 65900.0 2
29 Female 2.45 Medicine 1 8 3 2 56100.0 2
28 Female 2.61 Engineering 2 10 7 0 55400.0 4
22 Female 2.2 Arts 4 1 6 1 61800.0 6
26 Male 3.29 Computer Science 4 3 2 1 39200.0 10
19 Male 2.36 Business 1 2 4 3 51600.0 2
20 Male 2.51 Mathematics 3 7 1 2 83000.0 9
24 Male 3.78 Medicine 4 6 5 3 52200.0 2
24 Female 2.65 Engineering 3 1 2 2 37500.0 9
23 Female 3.13 Engineering 3 3 8 4 55200.0 7
23 Female 2.8 Medicine 3 4 10 3 44300.0 3
19 Female 2.15 Computer Science 0 10 6 2 49400.0 9
27 Male 2.73 Mathematics 1 7 1 4 61200.0 9
23 Male 2.82 Law 2 3 2 3 41900.0 6
21 Male 3.79 Medicine 1 4 4 1 25000.0 2
29 Male 2.65 Law 4 7 3 5 47400.0 7
20 Male 2.76 Engineering 1 4 9 4 57400.0 4
28 Female 3.57 Engineering 2 9 1 3 76200.0 4
19 Other 3.52 Business 0 6 7 0 66100.0 7
18 Male 3.6 Business 4 2 9 5 45000.0 5
28 Male 3.91 Engineering 0 1 9 1 57200.0 1
28 Female 3.59 Business 4 8 6 5 46300.0 3
22 Male 2.82 Business 2 3 7 5 63300.0 7
19 Female 3.64 Business 0 7 8 4 47600.0 9
19 Female 3.02 Engineering 2 4 3 2 61300.0 9
24 Female 2.56 Computer Science 2 3 5 0 75000.0 7
25 Male 2.61 Computer Science 1 9 4 2 88200.0 5
27 Female 2.45 Mathematics 4 6 9 5 27600.0 4
25 Male 2.29 Arts 3 6 9 0 25000.0 9
21 Female 2.37 Business 3 6 4 3 35900.0 6
18 Male 2.13 Computer Science 0 3 2 3 49100.0 10
28 Male 3.78 Arts 2 6 1 2 42100.0 2
24 Female 3.86 Medicine 1 4 3 5 68700.0 3
18 Female 3.17 Business 4 2 2 2 38100.0 7
28 Female 3.68 Computer Science 0 3 5 2 33300.0 4
21 Female 2.37 Computer Science 2 4 6 4 70100.0 7
25 Female 3.8 Law 3 1 9 5 58200.0 5
19 Male 3.01 Computer Science 3 7 4 1 54500.0 1
23 Female 2.13 Law 4 5 4 2 33300.0 10
23 Female 2.28 Arts 4 9 4 3 66100.0 3
29 Female 2.62 Law 4 6 1 5 46600.0 9
26 Female 2.09 Medicine 0 8 3 5 52000.0 4
22 Male 2.62 Mathematics 4 9 4 5 55100.0 5
27 Female 2.12 Business 0 6 1 3 70800.0 2
21 Male 2.47 Computer Science 1 7 5 2 56700.0 10
22 Male 2.53 Mathematics 2 6 10 5 39700.0 8
29 Female 3.99 Engineering 3 6 9 5 49900.0 1
29 Male 2.47 Business 0 2 1 2 60200.0 4
27 Female 2.48 Engineering 2 5 7 3 75500.0 6
28 Male 3.37 Mathematics 4 6 2 4 43900.0 8
22 Male 3.72 Arts 3 10 10 5 42600.0 4
25 Female 2.77 Computer Science 0 5 9 0 61400.0 2
27 Female 3.75 Business 4 4 4 3 36700.0 4
29 Female 2.68 Business 2 6 3 0 40500.0 1
25 Female 2.39 Computer Science 1 6 7 2 50400.0 8
19 Female 2.66 Mathematics 2 8 6 1 56600.0 9
24 Male 3.22 Medicine 0 8 10 2 65300.0 3
25 Male 2.73 Arts 1 10 8 2 52500.0 8
28 Male 3.35 Computer Science 1 1 9 2 51300.0 9
23 Female 2.47 Law 4 2 7 5 58600.0 8
22 Female 3.4 Business 2 1 6 3 27000.0 2
28 Male 2.69 Medicine 0 10 8 3 51200.0 2
26 Female 2.91 Business 1 7 9 1 74200.0 10
20 Female 3.12 Engineering 4 8 8 0 61700.0 4
29 Male 3.37 Business 1 3 6 0 49600.0 1
27 Male 2.48 Arts 2 3 8 0 61000.0 3
21 Female 3.67 Computer Science 3 7 9 2 31500.0 4
26 Female 3.44 Business 0 8 6 1 56500.0 2
23 Female 2.47 Law 3 6 6 2 49500.0 7
25 Male 3.95 Engineering 2 8 2 1 51500.0 10
24 Other 3.33 Engineering 3 2 9 4 44500.0 3
28 Male 2.9 Computer Science 2 7 8 3 71100.0 7
19 Male 2.32 Engineering 2 5 5 5 42600.0 7
20 Other 3.07 Mathematics 4 6 10 5 34000.0 9
18 Male 2.33 Computer Science 3 7 3 5 27800.0 4
26 Female 2.86 Arts 1 9 9 2 25000.0 4
24 Male 2.82 Computer Science 2 7 10 4 53300.0 1
18 Female 3.44 Medicine 3 1 7 0 38200.0 6
20 Female 2.38 Engineering 1 5 9 5 30500.0 6
21 Male 3.64 Engineering 0 4 7 4 46000.0 7
21 Female 2.65 Law 1 8 8 5 60300.0 9
22 Male 2.89 Business 3 7 10 3 48500.0 10
20 Female 3.54 Medicine 3 4 5 5 52000.0 10
20 Male 3.25 Mathematics 1 3 10 3 67600.0 10
18 Male 2.62 Business 1 6 10 5 62400.0 9
24 Male 2.77 Computer Science 2 8 6 5 51700.0 5
28 Male 2.61 Arts 3 3 8 3 35200.0 2
27 Female 3.19 Law 2 5 7 5 41800.0 1
18 Male 2.67 Engineering 2 10 1 4 50400.0 2
19 Male 3.45 Mathematics 0 1 10 0 60800.0 2
21 Male 3.16 Mathematics 3 10 4 2 55100.0 1
21 Male 2.29 Arts 2 10 8 5 40700.0 8
22 Female 2.62 Computer Science 0 8 9 0 56000.0 3
28 Other 2.44 Computer Science 2 7 6 1 75600.0 10
19 Male 2.78 Medicine 2 8 4 1 54400.0 10
21 Female 3.03 Business 3 2 2 2 59200.0 8
18 Female 3.01 Engineering 1 7 9 5 44800.0 6
19 Male 3.51 Mathematics 1 4 1 5 47100.0 1
18 Female 2.38 Engineering 3 2 5 3 25000.0 7
27 Female 3.89 Mathematics 1 9 8 2 52100.0 3
27 Female 2.69 Arts 4 5 4 4 25000.0 9
21 Female 2.6 Medicine 1 7 1 5 27200.0 9
21 Male 3.37 Law 2 4 4 3 55000.0 4
24 Female 3.61 Computer Science 2 10 5 2 35200.0 2
27 Female 2.76 Medicine 0 4 5 2 25000.0 10
28 Female 3.49 Engineering 3 3 1 4 51000.0 9
28 Female 3.77 Law 0 1 2 4 26900.0 5
26 Male 3.53 Business 2 2 6 0 65800.0 8
26 Other 2.07 Arts 2 9 10 1 57100.0 9
22 Female 3.65 Computer Science 0 1 5 2 77400.0 1
27 Male 3.55 Computer Science 4 5 9 0 55900.0 3
18 Male 3.34 Computer Science 1 2 7 3 78300.0 7
18 Female 3.52 Business 4 4 5 3 35500.0 2
23 Male 3.96 Engineering 4 7 9 1 40900.0 4
19 Male 2.86 Engineering 4 5 1 3 54400.0 4
25 Male 2.13 Medicine 4 1 3 1 48100.0 7
26 Male 2.92 Law 1 3 2 3 52200.0 2
21 Male 2.09 Mathematics 3 10 7 3 49600.0 8
22 Male 2.59 Medicine 0 9 9 2 46900.0 8
28 Male 3.17 Engineering 4 1 2 4 35900.0 6
25 Female 2.62 Computer Science 4 10 6 2 39000.0 4
20 Female 3.37 Business 0 4 2 0 36600.0 2
22 Male 3.64 Engineering 0 5 3 4 35300.0 3
20 Male 2.84 Business 3 10 1 2 51000.0 3
29 Female 3.8 Arts 2 3 6 4 39200.0 3
27 Male 2.16 Computer Science 3 3 2 4 42100.0 4
20 Male 3.68 Arts 2 1 3 4 71000.0 7
20 Male 3.66 Engineering 1 6 6 3 57200.0 9
29 Female 2.64 Medicine 3 4 6 4 62100.0 10
24 Female 2.6 Engineering 1 8 4 3 66800.0 4
24 Female 2.61 Arts 0 6 1 5 74700.0 7
24 Female 3.62 Business 3 3 7 4 49800.0 10
27 Female 3.66 Law 0 7 2 3 54100.0 6
25 Male 2.66 Law 4 3 6 4 42300.0 10
22 Female 3.19 Engineering 0 9 7 0 37400.0 9
22 Male 2.28 Mathematics 4 8 2 2 27600.0 8
21 Female 2.94 Medicine 2 3 6 5 34800.0 2
24 Female 4.0 Arts 4 2 1 4 42100.0 3
27 Female 2.32 Engineering 2 3 6 0 53000.0 6
21 Male 3.9 Arts 4 4 8 2 32900.0 5
19 Male 3.65 Arts 4 3 8 1 35400.0 2
21 Female 3.94 Computer Science 1 9 7 5 25000.0 2
25 Female 2.36 Law 1 10 4 5 39700.0 5
26 Female 2.43 Mathematics 0 2 4 4 50900.0 5
20 Male 2.03 Law 1 8 5 1 50800.0 1
24 Female 3.45 Business 2 7 8 2 45200.0 10
29 Female 3.29 Mathematics 1 1 4 2 46300.0 3
26 Female 2.36 Computer Science 0 6 9 4 50100.0 9
28 Female 3.58 Law 3 6 3 0 68700.0 10
21 Female 2.6 Arts 2 9 9 4 44600.0 3
27 Female 2.27 Medicine 3 10 2 0 47900.0 6
20 Female 2.85 Medicine 2 8 6 4 30600.0 6
22 Other 2.18 Computer Science 0 7 5 0 57100.0 2
18 Male 2.53 Medicine 1 7 5 3 49100.0 7
20 Male 2.74 Arts 3 5 6 0 42000.0 9
25 Female 3.7 Mathematics 3 2 10 0 32300.0 9
28 Female 3.59 Engineering 1 10 7 2 55200.0 8
25 Female 2.89 Arts 0 5 4 1 33600.0 5
21 Female 3.45 Law 1 1 4 4 58000.0 8
19 Male 3.14 Engineering 4 10 9 2 76900.0 9
25 Female 2.68 Medicine 4 6 4 1 67300.0 1
25 Female 3.45 Mathematics 4 2 8 2 50500.0 1
27 Male 3.37 Business 3 1 10 5 59400.0 5
21 Male 3.24 Business 3 1 1 2 39600.0 7
20 Female 3.24 Arts 0 1 4 4 30300.0 9
19 Male 3.37 Arts 2 4 2 5 52000.0 9
26 Female 2.77 Medicine 1 5 10 3 41000.0 3
18 Male 3.74 Business 2 5 5 2 29400.0 1
24 Female 2.32 Business 3 1 2 4 25000.0 3
22 Female 3.77 Arts 1 6 7 0 45500.0 8
25 Female 2.68 Law 3 3 10 1 64900.0 7
21 Male 2.25 Business 0 4 7 4 47600.0 5
24 Female 3.2 Arts 1 5 9 3 46900.0 10
22 Male 2.75 Computer Science 3 4 4 4 49200.0 9
22 Male 3.63 Business 4 4 5 4 35700.0 4
26 Other 2.86 Engineering 4 10 3 0 43400.0 6
26 Female 3.34 Mathematics 3 1 7 1 68800.0 5
26 Female 2.62 Medicine 2 2 5 5 72900.0 6
29 Male 2.42 Mathematics 0 2 9 1 65700.0 4
23 Male 2.78 Arts 0 2 7 3 61600.0 3
23 Male 3.21 Business 3 10 4 5 73200.0 5
22 Female 3.31 Business 0 1 7 5 33700.0 5
26 Female 3.16 Law 1 10 1 1 90800.0 2
27 Female 3.98 Arts 0 8 2 0 25000.0 10
25 Female 3.38 Engineering 4 1 3 3 45100.0 4
24 Male 3.86 Business 3 8 5 0 25000.0 3
24 Male 2.24 Computer Science 1 1 5 0 61300.0 7
23 Male 2.12 Medicine 0 10 7 5 32500.0 5
22 Male 2.62 Arts 4 3 9 4 34100.0 6
21 Male 2.27 Business 2 9 10 4 70600.0 7
20 Female 3.05 Mathematics 0 8 9 4 46300.0 2
20 Male 3.04 Law 4 2 6 5 59600.0 10
23 Female 3.15 Law 4 4 7 2 43000.0 4
21 Male 3.49 Medicine 4 8 8 0 35800.0 6
29 Other 3.94 Arts 4 9 4 1 63400.0 3
29 Female 3.76 Arts 2 7 7 3 52600.0 6
23 Female 2.24 Arts 3 1 6 2 53200.0 10
20 Male 2.68 Engineering 4 8 8 4 41100.0 1
21 Female 2.51 Computer Science 3 1 1 5 47500.0 8
26 Female 2.35 Law 2 9 5 2 41000.0 10
22 Male 3.09 Arts 2 8 3 5 61400.0 5
24 Male 3.11 Engineering 1 4 9 2 50500.0 1
27 Male 2.45 Arts 1 10 9 0 59300.0 10
19 Female 3.42 Arts 4 4 3 0 45200.0 10
22 Female 3.47 Engineering 3 4 10 5 76900.0 1
26 Female 2.04 Computer Science 2 6 2 1 49000.0 10
28 Male 2.79 Medicine 0 2 5 3 55300.0 3
20 Male 3.78 Law 1 4 4 3 58700.0 6
26 Female 3.04 Business 1 4 7 4 37500.0 2
28 Male 2.7 Mathematics 0 8 8 1 44800.0 8
23 Female 2.51 Arts 3 2 4 3 58500.0 10
21 Female 2.49 Computer Science 3 8 3 2 26900.0 7
24 Male 2.2 Law 3 10 9 2 56400.0 2
25 Female 3.63 Business 4 2 8 3 28900.0 1
23 Male 2.17 Arts 4 9 7 2 27600.0 7
22 Female 2.58 Mathematics 0 9 8 5 33500.0 7
23 Male 2.09 Business 2 6 8 2 57000.0 3
22 Female 3.56 Engineering 0 10 10 5 89700.0 10
25 Male 2.08 Mathematics 2 5 8 4 30900.0 8
18 Male 2.62 Law 0 7 1 2 51000.0 8
28 Female 3.15 Computer Science 4 8 4 5 64800.0 5
24 Male 2.82 Computer Science 3 8 10 3 57700.0 7
27 Female 2.56 Law 1 3 7 0 39800.0 3
27 Male 2.55 Medicine 0 3 6 2 60300.0 6
28 Female 3.6 Medicine 0 5 3 3 42300.0 3
19 Male 3.95 Business 1 5 3 2 47900.0 9
26 Female 2.7 Engineering 0 2 4 1 36700.0 7
18 Male 2.08 Business 3 5 10 5 66200.0 1
28 Male 2.07 Arts 1 1 6 4 54400.0 8
27 Male 3.52 Computer Science 1 7 1 0 45600.0 9
23 Female 3.1 Business 3 7 10 5 54900.0 10
26 Male 3.57 Business 3 1 4 2 51400.0 2
18 Female 3.39 Law 1 3 9 3 54600.0 1
21 Female 3.82 Mathematics 3 8 7 0 61600.0 4
21 Male 3.77 Computer Science 3 9 6 2 54700.0 9
26 Female 3.58 Computer Science 3 3 5 1 37700.0 6
28 Male 2.95 Medicine 1 6 2 3 25000.0 10
22 Male 2.62 Medicine 0 6 2 4 61400.0 8
22 Female 3.01 Computer Science 2 6 6 2 41600.0 7
23 Female 3.0 Mathematics 1 5 9 3 66800.0 5
18 Female 3.22 Business 2 6 9 2 27900.0 5
18 Male 2.37 Arts 3 6 1 4 36100.0 6
26 Male 3.31 Business 3 10 7 1 48200.0 6
20 Male 2.91 Mathematics 0 6 7 5 51600.0 5
21 Female 3.24 Arts 3 8 10 4 64200.0 8
18 Female 2.48 Computer Science 2 6 2 4 65700.0 3
26 Female 2.87 Law 1 3 10 4 49200.0 9
25 Male 2.42 Arts 1 7 4 5 61300.0 5
19 Male 3.75 Medicine 0 6 8 0 25000.0 9
25 Male 2.98 Law 2 9 6 3 45000.0 5
24 Male 2.45 Mathematics 3 4 7 2 62100.0 3
28 Male 2.08 Computer Science 4 1 10 5 51100.0 9
23 Female 3.35 Mathematics 0 6 6 1 71800.0 2
18 Female 2.43 Engineering 0 9 9 2 35900.0 5
24 Female 3.98 Arts 4 8 10 0 63400.0 3
27 Male 3.07 Arts 1 2 10 1 42700.0 7
24 Male 2.58 Mathematics 1 3 9 0 57400.0 4
26 Female 3.32 Law 1 8 6 2 37000.0 8
18 Male 2.55 Engineering 4 9 6 1 52200.0 1
19 Female 3.64 Engineering 3 8 9 5 63100.0 5
28 Female 2.62 Computer Science 3 10 10 2 61600.0 8
26 Male 3.98 Law 2 1 9 3 51800.0 2
26 Female 3.21 Business 2 3 3 0 62300.0 6
23 Male 3.69 Engineering 1 8 7 3 59700.0 7
23 Female 2.15 Mathematics 4 1 3 3 45500.0 6
21 Female 2.7 Arts 0 7 4 2 52800.0 10
21 Male 3.47 Engineering 3 4 9 2 63200.0 3
22 Male 3.31 Mathematics 4 7 10 4 77900.0 6
20 Female 2.39 Computer Science 2 4 8 4 58300.0 7
18 Female 2.71 Computer Science 3 8 6 1 32700.0 3
18 Male 2.53 Arts 3 6 6 2 56000.0 10
29 Female 3.23 Arts 4 10 8 0 77700.0 2
24 Male 2.69 Arts 2 10 2 2 40300.0 3
18 Male 2.62 Business 4 8 5 2 30400.0 1
18 Male 2.41 Arts 0 1 7 5 57600.0 7
20 Male 2.82 Law 3 9 3 3 50900.0 4
27 Male 2.39 Computer Science 4 9 8 3 51300.0 3
21 Other 3.93 Computer Science 4 6 3 4 47000.0 6
21 Male 2.31 Engineering 0 9 4 5 41700.0 3
19 Male 3.83 Arts 4 6 10 1 39300.0 10
18 Male 2.86 Business 3 6 10 1 54400.0 3
20 Female 2.76 Law 1 4 6 2 60700.0 9
28 Female 2.46 Medicine 1 3 6 5 44700.0 2
21 Male 3.27 Engineering 2 3 2 0 69700.0 5
20 Male 3.37 Law 0 2 2 3 50600.0 10
25 Male 2.94 Mathematics 2 4 3 0 61500.0 10
27 Male 2.11 Business 1 9 3 5 43600.0 2
18 Male 3.84 Arts 0 7 4 3 52200.0 6
19 Male 3.96 Business 4 3 4 5 55300.0 4
24 Male 2.86 Medicine 4 8 4 5 48400.0 7
21 Female 3.23 Law 3 9 10 2 32500.0 1
25 Male 2.9 Business 1 1 10 1 69100.0 8
28 Female 2.64 Mathematics 4 1 3 5 47900.0 2
20 Female 2.15 Medicine 0 9 1 2 25000.0 4
23 Female 2.91 Medicine 4 9 9 3 42900.0 7
26 Male 3.64 Law 2 7 2 5 73900.0 8
18 Male 2.03 Medicine 2 3 3 1 68100.0 9
18 Male 3.16 Law 2 4 2 0 54100.0 5
25 Female 3.76 Business 2 7 6 0 62700.0 9
20 Male 2.44 Mathematics 2 9 6 4 71200.0 9
22 Female 2.37 Arts 3 8 1 0 51700.0 3
18 Female 3.54 Computer Science 2 8 4 4 65900.0 7
22 Male 2.51 Computer Science 3 1 10 1 38100.0 8
28 Female 2.38 Business 3 6 5 2 34000.0 1
23 Male 2.76 Arts 4 6 6 5 50300.0 10
25 Male 2.79 Computer Science 0 5 5 5 61100.0 5
20 Male 3.75 Mathematics 2 1 3 2 68900.0 1
20 Male 3.24 Medicine 0 3 3 5 48500.0 3
29 Female 2.81 Business 1 4 3 1 37600.0 2
28 Male 3.07 Business 3 10 6 5 82400.0 2
28 Male 3.91 Engineering 1 7 4 5 47100.0 4
27 Female 2.23 Engineering 3 5 4 1 34900.0 5
26 Female 2.42 Engineering 2 2 3 3 58700.0 1
21 Male 3.93 Law 1 3 4 0 100600.0 6
21 Female 3.91 Arts 4 1 8 0 51400.0 5
29 Female 2.35 Business 1 6 3 0 51200.0 4
24 Male 2.29 Engineering 3 8 10 4 61300.0 6
19 Male 2.84 Business 3 4 3 0 64100.0 2
25 Male 2.1 Medicine 0 2 6 5 32400.0 8
23 Female 3.31 Engineering 1 4 1 5 72400.0 6
20 Female 2.15 Business 4 10 10 3 48200.0 3
26 Female 2.12 Arts 2 4 6 2 51000.0 4
22 Female 2.97 Law 0 5 9 2 33000.0 2
25 Male 3.92 Mathematics 1 3 3 5 45100.0 4
24 Male 2.85 Arts 0 9 2 4 71400.0 9
25 Male 2.71 Arts 1 7 3 3 67200.0 4
24 Female 4.0 Mathematics 2 9 3 1 56900.0 8
20 Female 3.06 Engineering 2 7 2 5 25000.0 3
19 Male 2.75 Arts 4 10 4 2 39200.0 5
24 Female 2.77 Law 0 4 8 3 56500.0 2
20 Male 2.39 Computer Science 4 5 7 1 43600.0 9
20 Male 3.02 Law 1 7 10 4 59800.0 9
19 Male 2.88 Medicine 2 6 9 5 62000.0 10
21 Male 2.54 Law 2 9 8 0 71100.0 7
25 Male 2.32 Business 3 3 7 5 25000.0 2
29 Male 2.62 Computer Science 3 8 6 3 44500.0 4
18 Male 3.02 Engineering 4 10 3 5 38500.0 6
18 Male 2.12 Business 0 4 10 2 41500.0 9
29 Female 2.31 Mathematics 1 9 4 4 48800.0 6
22 Male 3.9 Law 4 1 8 5 53700.0 4
28 Other 3.09 Business 2 5 2 3 59800.0 1
22 Male 2.13 Arts 2 4 6 4 38400.0 7
28 Male 3.39 Business 2 5 1 1 45200.0 7
29 Male 2.12 Business 1 6 7 3 51900.0 6
18 Male 3.48 Law 4 1 4 5 51100.0 3
23 Female 3.5 Medicine 1 8 1 5 41500.0 5
18 Male 3.3 Mathematics 2 3 5 0 40800.0 7
22 Female 3.46 Law 3 7 5 1 47100.0 6
26 Female 2.18 Engineering 4 7 6 0 27800.0 7
29 Female 3.45 Mathematics 3 9 8 4 30500.0 5
22 Female 2.27 Computer Science 4 7 4 0 47200.0 1
23 Female 2.68 Arts 2 8 7 1 51100.0 10
25 Male 3.89 Medicine 3 4 4 1 67600.0 5
28 Female 3.01 Computer Science 3 10 2 1 25900.0 2
18 Male 3.93 Computer Science 4 4 8 5 56600.0 10
19 Male 2.18 Mathematics 3 10 5 4 71100.0 10
26 Male 2.96 Medicine 3 8 10 2 54300.0 2
20 Female 2.12 Arts 2 4 4 4 39900.0 4
23 Female 3.26 Engineering 4 4 2 1 44900.0 6
22 Male 2.16 Medicine 4 10 7 4 77300.0 5
28 Female 2.35 Medicine 0 3 5 3 66900.0 7
19 Male 2.52 Medicine 4 3 9 3 40400.0 10
24 Male 3.5 Arts 2 4 7 2 38600.0 8
21 Male 2.33 Medicine 3 2 9 4 56100.0 10
18 Male 3.69 Medicine 0 3 10 5 56800.0 1
21 Male 2.26 Business 3 2 10 4 71200.0 8
23 Female 2.07 Business 4 6 5 3 46900.0 3
24 Female 2.79 Business 1 3 6 1 27500.0 10
24 Male 3.96 Business 3 2 8 0 45900.0 10
24 Female 2.22 Medicine 4 9 10 1 42800.0 2
20 Female 2.2 Mathematics 2 8 6 2 25000.0 2
23 Female 3.5 Business 4 5 4 0 45900.0 5
25 Female 2.62 Computer Science 0 9 2 1 64400.0 2
21 Male 3.43 Mathematics 1 5 6 4 61200.0 4
25 Female 2.4 Engineering 1 5 9 5 45100.0 3
19 Female 2.92 Business 1 4 8 4 43600.0 8
27 Male 2.53 Arts 2 3 3 3 42200.0 9
26 Male 2.9 Engineering 1 10 5 4 41900.0 6
26 Female 3.54 Law 3 9 6 4 62100.0 4
25 Male 3.52 Law 2 4 7 2 70300.0 2
27 Other 3.03 Computer Science 4 7 2 5 61300.0 8
27 Male 3.86 Engineering 0 5 6 0 39100.0 3
18 Female 2.53 Engineering 2 7 2 1 37800.0 2
19 Male 2.48 Computer Science 0 8 8 1 71900.0 4
23 Female 3.23 Law 2 8 7 2 51200.0 2
27 Female 3.24 Business 4 10 2 0 39000.0 3
22 Male 2.09 Computer Science 0 6 4 4 51400.0 9
29 Female 3.22 Arts 2 5 7 5 29900.0 7
26 Male 2.75 Computer Science 0 2 9 2 32300.0 1
22 Male 3.49 Medicine 1 8 3 4 40800.0 10
19 Male 3.62 Law 1 5 10 1 63400.0 5
27 Female 3.1 Medicine 1 8 10 2 45700.0 5
21 Male 2.0 Law 3 6 8 5 60500.0 9
26 Male 3.27 Law 1 8 9 2 52700.0 1
18 Male 3.5 Engineering 1 1 8 2 29300.0 1
28 Female 2.5 Business 4 9 4 1 73600.0 10
18 Female 2.93 Business 0 9 4 5 31800.0 7
29 Male 3.93 Law 0 3 7 1 41200.0 7
24 Male 2.6 Law 1 5 4 3 42900.0 8
28 Female 2.45 Medicine 0 7 10 5 62000.0 4
20 Male 2.42 Arts 2 8 10 1 40700.0 7
27 Female 3.12 Computer Science 1 7 7 5 36900.0 6
19 Female 3.9 Law 1 3 9 1 62800.0 1
26 Female 3.22 Law 3 7 9 4 45800.0 2
20 Male 2.61 Computer Science 2 1 9 1 59500.0 8
19 Female 3.28 Computer Science 1 5 10 5 86200.0 6
29 Female 3.25 Arts 1 9 10 0 43400.0 7
25 Female 3.19 Arts 0 2 6 4 56600.0 8
27 Male 2.32 Computer Science 1 3 1 5 31700.0 5
23 Male 3.27 Law 1 9 8 5 41200.0 5
23 Male 2.86 Law 1 3 6 5 54500.0 2
27 Female 2.04 Computer Science 1 8 7 3 71500.0 4
28 Female 3.08 Law 3 6 2 0 26800.0 2
24 Male 3.98 Arts 2 7 3 3 55700.0 7
24 Male 2.7 Computer Science 3 5 6 2 32900.0 9
28 Male 3.93 Arts 0 10 3 2 45600.0 2
23 Female 2.19 Law 4 7 5 2 41500.0 4
21 Female 3.46 Law 1 10 4 1 38600.0 8
28 Male 2.23 Engineering 0 10 5 1 52600.0 9
26 Male 2.55 Medicine 4 3 8 4 34900.0 4
23 Male 3.14 Medicine 1 5 4 0 25000.0 8
21 Female 3.19 Mathematics 1 6 9 0 43400.0 7
29 Female 3.55 Arts 4 9 3 5 37800.0 5
20 Female 3.23 Computer Science 3 4 7 2 43200.0 4
21 Male 3.19 Medicine 4 8 7 2 37900.0 6
20 Female 3.82 Law 4 8 1 5 57400.0 6
19 Male 2.9 Business 2 10 3 1 58500.0 2
22 Female 2.45 Computer Science 1 6 10 3 30400.0 3
19 Male 2.32 Arts 1 8 1 5 67700.0 6
23 Female 2.8 Law 3 5 8 0 59800.0 4
20 Female 3.43 Law 3 1 10 0 42900.0 3
23 Female 2.09 Business 2 4 5 3 47900.0 4
28 Female 2.26 Arts 2 6 4 0 64100.0 6
27 Male 2.21 Mathematics 2 9 3 0 43100.0 3
26 Male 3.17 Computer Science 3 4 7 1 61000.0 1
18 Female 2.49 Law 4 6 8 0 54300.0 6
23 Male 2.33 Mathematics 1 10 8 2 62400.0 2
26 Male 3.19 Engineering 1 5 1 2 58600.0 9
28 Male 3.52 Law 0 9 7 4 40800.0 6
21 Female 2.66 Engineering 3 10 5 1 52100.0 1
28 Male 3.16 Engineering 3 6 2 1 62400.0 4
29 Male 2.2 Computer Science 2 3 8 2 61000.0 5
19 Male 3.87 Computer Science 0 2 2 1 59700.0 8
21 Male 2.67 Business 0 3 6 1 46500.0 3
18 Female 4.0 Law 3 6 5 4 71800.0 9
20 Other 3.96 Computer Science 2 10 6 3 55000.0 9
27 Female 3.56 Computer Science 1 8 10 5 74800.0 10
26 Male 2.04 Business 2 8 8 0 32300.0 5
27 Female 3.09 Business 1 5 9 4 45500.0 4
22 Female 2.17 Law 3 1 3 3 47400.0 7
28 Male 3.79 Mathematics 2 1 3 0 62400.0 9
23 Female 3.58 Arts 0 7 7 2 38200.0 6
20 Female 3.94 Medicine 4 2 3 3 38100.0 7
22 Female 3.22 Law 0 4 10 0 64300.0 1
28 Female 3.04 Medicine 1 10 5 4 47700.0 4
25 Male 3.04 Arts 3 5 10 0 58500.0 2
23 Male 2.77 Engineering 2 8 4 1 37500.0 1
21 Female 2.94 Mathematics 3 10 9 5 60500.0 7
19 Male 3.27 Law 3 9 8 0 62700.0 10
26 Male 3.87 Computer Science 1 1 9 2 69100.0 4
29 Female 3.19 Business 3 9 6 4 35000.0 2
18 Female 3.71 Law 2 5 2 3 32100.0 5
18 Male 3.73 Business 0 4 8 0 48600.0 7
