Age Gender University_GPA Internships_Completed Soft_Skills_Score Networking_Score Job_Offers Starting_Salary Career_Satisfaction
18 Female 3.31 0 1 8 4 58300.0 9
21 Male 3.02 3 8 6 3 36100.0 8
27 Female 2.46 4 10 2 2 68100.0 8
20 Female 2.81 2 2 6 1 40200.0 6
26 Male 2.75 0 8 10 1 84400.0 9
20 Female 3.97 2 6 2 3 62200.0 4
23 Female 3.71 2 5 3 5 47100.0 6
18 Female 2.78 0 6 5 4 35700.0 3
29 Male 3.83 4 4 1 2 57800.0 2
23 Female 2.69 0 3 9 0 65200.0 9
21 Male 3.34 1 4 10 1 59300.0 5
25 Male 3.93 2 9 3 3 41300.0 2
28 Female 2.78 1 8 1 2 71400.0 5
26 Male 3.36 0 8 6 4 54400.0 6
21 Female 2.59 0 1 1 5 40200.0 8
27 Male 2.53 4 5 3 0 83200.0 5
29 Male 3.15 2 6 7 0 59800.0 2
27 Male 3.96 3 9 4 5 56100.0 7
23 Other 2.91 0 10 9 1 42700.0 5
18 Female 3.88 3 10 7 0 49500.0 2
21 Female 3.83 2 6 5 2 37800.0 6
24 Male 2.51 1 1 9 1 52800.0 7
29 Male 2.8 2 1 3 1 58200.0 8
18 Other 3.29 4 7 8 1 25000.0 3
25 Male 3.04 3 3 8 5 30700.0 4
29 Male 2.19 3 7 4 2 36300.0 6
27 Female 3.99 1 5 1 3 27400.0 3
29 Male 3.51 1 1 4 0 37600.0 6
28 Female 2.88 0 8 9 0 72100.0 9
23 Female 3.24 2 9 10 3 67100.0 5
22 Male 2.18 4 6 1 1 40700.0 2
27 Male 2.99 0 2 3 4 58300.0 10
28 Male 3.86 2 9 8 2 32700.0 2
26 Female 3.79 1 2 3 1 79300.0 7
19 Female 2.67 4 6 2 1 47000.0 4
22 Male 3.06 1 10 1 1 25000.0 9
23 Male 3.39 1 4 9 0 83500.0 9
24 Female 2.68 3 6 10 5 45500.0 6
22 Female 2.13 2 4 3 5 80500.0 10
26 Male 3.01 0 3 7 5 63800.0 5
18 Male 3.2 3 8 10 0 54400.0 7
24 Male 2.01 2 5 3 5 25000.0 5
27 Female 2.19 2 1 8 4 51600.0 9
24 Other 2.41 2 8 9 2 26600.0 9
21 Male 2.7 4 3 8 1 45000.0 7
26 Female 3.08 3 4 5 5 52400.0 4
29 Male 2.59 0 9 10 0 69900.0 1
28 Male 2.55 3 3 2 3 41000.0 4
22 Male 3.74 1 5 6 0 82300.0 3
21 Female 2.29 2 8 8 1 27000.0 1
24 Female 2.99 1 6 2 1 37800.0 10
21 Female 3.91 3 3 6 0 52700.0 4
20 Male 3.25 0 8 7 3 25000.0 7
26 Male 3.43 1 5 9 3 32300.0 2
28 Male 2.86 1 6 9 1 57000.0 7
25 Female 2.04 4 3 2 0 64000.0 6
18 Male 3.29 3 8 1 2 35400.0 9
24 Female 3.26 1 4 7 2 42100.0 2
26 Male 2.22 3 9 6 1 57600.0 6
25 Male 2.92 0 5 10 3 25000.0 6
25 Male 3.83 1 1 10 2 47300.0 6
23 Male 2.41 0 9 10 0 46500.0 3
28 Male 2.92 1 8 4 4 76500.0 6
21 Male 2.92 2 5 9 4 58000.0 9
25 Female 3.62 4 3 1 3 50300.0 3
20 Female 3.65 4 9 7 5 61500.0 2
26 Male 3.52 4 7 5 4 53300.0 8
19 Male 2.73 0 8 5 0 36000.0 3
19 Male 2.14 3 3 6 5 60800.0 5
29 Male 2.7 4 6 2 1 62900.0 5
29 Male 3.36 1 4 3 1 45200.0 2
24 Female 3.41 1 3 9 0 53000.0 2
29 Male 3.93 2 4 4 1 79300.0 6
27 Male 2.91 0 2 6 0 53100.0 2
21 Male 3.26 1 5 3 0 46900.0 6
27 Male 3.08 1 8 3 4 34900.0 7
25 Female 2.3 2 5 9 5 36500.0 4
26 Male 2.92 2 2 9 4 51400.0 10
24 Male 3.09 3 7 3 3 40600.0 4
22 Female 3.9 3 8 3 4 59000.0 3
25 Male 2.73 3 4 6 1 43700.0 1
21 Female 3.96 1 3 1 5 93000.0 4
19 Female 3.08 2 8 5 4 53500.0 3
28 Male 2.48 0 10 9 0 26300.0 8
29 Female 2.38 3 2 9 4 52800.0 5
23 Male 2.28 4 7 8 1 44400.0 7
26 Female 2.91 1 10 6 3 60800.0 3
18 Male 2.04 0 8 9 5 50100.0 3
28 Male 2.89 1 5 3 2 56200.0 6
27 Female 3.98 3 7 9 5 90700.0 10
29 Female 3.34 1 9 8 0 46800.0 4
24 Other 3.52 3 8 1 1 61000.0 8
27 Female 2.24 1 5 9 1 66600.0 3
26 Male 2.95 3 4 8 2 54700.0 5
27 Male 2.57 2 3 8 3 25800.0 1
26 Male 3.79 2 6 6 0 61700.0 1
27 Male 2.36 2 4 9 3 25000.0 8
28 Male 2.92 2 4 8 2 75600.0 7
20 Female 3.18 2 7 2 0 30400.0 1
28 Male 3.03 4 10 6 4 79400.0 6
22 Male 3.66 1 5 8 3 51300.0 2
25 Male 2.46 2 1 6 4 63100.0 1
25 Female 2.75 4 5 9 0 57700.0 10
21 Female 3.58 4 6 5 2 64600.0 5
29 Female 3.06 1 1 8 4 25000.0 5
28 Male 2.8 1 3 10 4 40400.0 2
28 Female 2.06 3 6 2 1 56100.0 5
18 Male 3.51 3 7 5 0 50800.0 7
18 Female 3.94 2 7 1 5 44000.0 4
21 Female 3.24 0 7 5 2 52900.0 2
23 Male 3.71 3 9 7 1 46700.0 5
25 Female 3.03 0 2 1 3 83100.0 6
23 Female 2.46 3 3 10 2 70100.0 8
29 Male 2.03 4 7 3 1 72300.0 9
26 Female 3.31 4 6 6 3 77100.0 10
26 Male 2.99 4 1 1 2 57400.0 8
19 Male 3.56 0 10 3 1 36000.0 7
27 Male 3.39 2 7 8 2 45800.0 9
18 Male 3.98 3 2 9 4 55300.0 9
19 Female 3.02 3 4 7 1 52300.0 6
22 Male 2.85 0 7 4 4 30100.0 3
21 Female 2.57 4 4 7 1 55400.0 8
21 Male 2.95 2 6 7 4 33200.0 3
26 Other 3.75 3 9 7 0 79100.0 1
28 Female 2.08 2 5 8 4 61700.0 4
25 Female 3.96 2 3 4 0 47100.0 9
23 Male 3.99 1 6 4 5 51000.0 8
18 Male 3.2 2 4 9 2 75900.0 6
19 Male 2.66 1 9 8 3 27600.0 3
23 Female 2.45 0 2 4 3 42800.0 3
28 Female 2.55 4 10 6 3 58000.0 7
19 Male 2.1 1 5 9 0 25000.0 5
27 Male 2.95 2 9 6 3 47900.0 3
22 Female 2.11 4 10 5 3 43300.0 1
22 Male 3.44 2 7 7 4 87000.0 9
23 Female 2.74 2 5 2 5 48000.0 5
23 Female 2.4 1 8 8 3 34500.0 7
23 Female 3.09 0 2 7 0 36700.0 10
19 Male 3.95 2 4 6 4 25000.0 9
27 Male 3.39 1 6 3 0 75300.0 4
20 Female 2.98 2 7 9 1 51600.0 5
23 Female 3.55 4 8 2 3 47400.0 3
25 Male 3.47 0 4 4 0 64100.0 7
29 Male 3.78 2 9 2 0 58200.0 1
28 Female 2.41 0 7 6 4 50200.0 8
29 Female 3.72 0 2 7 1 35000.0 3
18 Female 2.6 4 9 9 1 41900.0 4
18 Other 3.88 4 7 6 3 51900.0 10
28 Male 2.56 3 5 6 5 60000.0 4
19 Male 3.85 0 3 5 2 30000.0 7
28 Female 3.93 2 9 10 2 48700.0 7
29 Female 2.29 4 7 10 4 69400.0 4
29 Male 3.95 2 3 4 3 31400.0 6
23 Male 2.17 0 5 10 4 61200.0 8
26 Female 2.44 4 3 4 5 30500.0 10
21 Male 2.89 3 3 4 3 42000.0 4
20 Male 3.99 0 7 5 1 25000.0 1
29 Female 2.98 2 9 1 2 54500.0 7
25 Female 3.1 3 5 2 0 38500.0 2
28 Female 3.39 0 4 3 2 25000.0 3
27 Male 3.94 4 4 7 3 52100.0 8
26 Female 3.57 0 3 1 5 65900.0 2
29 Female 2.45 1 8 3 2 56100.0 2
28 Female 2.61 2 10 7 0 55400.0 4
22 Female 2.2 4 1 6 1 61800.0 6
26 Male 3.29 4 3 2 1 39200.0 10
19 Male 2.36 1 2 4 3 51600.0 2
20 Male 2.51 3 7 1 2 83000.0 9
24 Male 3.78 4 6 5 3 52200.0 2
24 Female 2.65 3 1 2 2 37500.0 9
23 Female 3.13 3 3 8 4 55200.0 7
23 Female 2.8 3 4 10 3 44300.0 3
19 Female 2.15 0 10 6 2 49400.0 9
27 Male 2.73 1 7 1 4 61200.0 9
23 Male 2.82 2 3 2 3 41900.0 6
21 Male 3.79 1 4 4 1 25000.0 2
29 Male 2.65 4 7 3 5 47400.0 7
20 Male 2.76 1 4 9 4 57400.0 4
28 Female 3.57 2 9 1 3 76200.0 4
19 Other 3.52 0 6 7 0 66100.0 7
18 Male 3.6 4 2 9 5 45000.0 5
28 Male 3.91 0 1 9 1 57200.0 1
28 Female 3.59 4 8 6 5 46300.0 3
22 Male 2.82 2 3 7 5 63300.0 7
19 Female 3.64 0 7 8 4 47600.0 9
19 Female 3.02 2 4 3 2 61300.0 9
24 Female 2.56 2 3 5 0 75000.0 7
25 Male 2.61 1 9 4 2 88200.0 5
27 Female 2.45 4 6 9 5 27600.0 4
25 Male 2.29 3 6 9 0 25000.0 9
21 Female 2.37 3 6 4 3 35900.0 6
18 Male 2.13 0 3 2 3 49100.0 10
28 Male 3.78 2 6 1 2 42100.0 2
24 Female 3.86 1 4 3 5 68700.0 3
18 Female 3.17 4 2 2 2 38100.0 7
28 Female 3.68 0 3 5 2 33300.0 4
21 Female 2.37 2 4 6 4 70100.0 7
25 Female 3.8 3 1 9 5 58200.0 5
19 Male 3.01 3 7 4 1 54500.0 1
23 Female 2.13 4 5 4 2 33300.0 10
23 Female 2.28 4 9 4 3 66100.0 3
29 Female 2.62 4 6 1 5 46600.0 9
26 Female 2.09 0 8 3 5 52000.0 4
22 Male 2.62 4 9 4 5 55100.0 5
27 Female 2.12 0 6 1 3 70800.0 2
21 Male 2.47 1 7 5 2 56700.0 10
22 Male 2.53 2 6 10 5 39700.0 8
29 Female 3.99 3 6 9 5 49900.0 1
29 Male 2.47 0 2 1 2 60200.0 4
27 Female 2.48 2 5 7 3 75500.0 6
28 Male 3.37 4 6 2 4 43900.0 8
22 Male 3.72 3 10 10 5 42600.0 4
25 Female 2.77 0 5 9 0 61400.0 2
27 Female 3.75 4 4 4 3 36700.0 4
29 Female 2.68 2 6 3 0 40500.0 1
25 Female 2.39 1 6 7 2 50400.0 8
19 Female 2.66 2 8 6 1 56600.0 9
24 Male 3.22 0 8 10 2 65300.0 3
25 Male 2.73 1 10 8 2 52500.0 8
28 Male 3.35 1 1 9 2 51300.0 9
23 Female 2.47 4 2 7 5 58600.0 8
22 Female 3.4 2 1 6 3 27000.0 2
28 Male 2.69 0 10 8 3 51200.0 2
26 Female 2.91 1 7 9 1 74200.0 10
20 Female 3.12 4 8 8 0 61700.0 4
29 Male 3.37 1 3 6 0 49600.0 1
27 Male 2.48 2 3 8 0 61000.0 3
21 Female 3.67 3 7 9 2 31500.0 4
26 Female 3.44 0 8 6 1 56500.0 2
23 Female 2.47 3 6 6 2 49500.0 7
25 Male 3.95 2 8 2 1 51500.0 10
24 Other 3.33 3 2 9 4 44500.0 3
28 Male 2.9 2 7 8 3 71100.0 7
19 Male 2.32 2 5 5 5 42600.0 7
20 Other 3.07 4 6 10 5 34000.0 9
18 Male 2.33 3 7 3 5 27800.0 4
26 Female 2.86 1 9 9 2 25000.0 4
24 Male 2.82 2 7 10 4 53300.0 1
18 Female 3.44 3 1 7 0 38200.0 6
20 Female 2.38 1 5 9 5 30500.0 6
21 Male 3.64 0 4 7 4 46000.0 7
21 Female 2.65 1 8 8 5 60300.0 9
22 Male 2.89 3 7 10 3 48500.0 10
20 Female 3.54 3 4 5 5 52000.0 10
20 Male 3.25 1 3 10 3 67600.0 10
18 Male 2.62 1 6 10 5 62400.0 9
24 Male 2.77 2 8 6 5 51700.0 5
28 Male 2.61 3 3 8 3 35200.0 2
27 Female 3.19 2 5 7 5 41800.0 1
18 Male 2.67 2 10 1 4 50400.0 2
19 Male 3.45 0 1 10 0 60800.0 2
21 Male 3.16 3 10 4 2 55100.0 1
21 Male 2.29 2 10 8 5 40700.0 8
22 Female 2.62 0 8 9 0 56000.0 3
28 Other 2.44 2 7 6 1 75600.0 10
19 Male 2.78 2 8 4 1 54400.0 10
21 Female 3.03 3 2 2 2 59200.0 8
18 Female 3.01 1 7 9 5 44800.0 6
19 Male 3.51 1 4 1 5 47100.0 1
18 Female 2.38 3 2 5 3 25000.0 7
27 Female 3.89 1 9 8 2 52100.0 3
27 Female 2.69 4 5 4 4 25000.0 9
21 Female 2.6 1 7 1 5 27200.0 9
21 Male 3.37 2 4 4 3 55000.0 4
24 Female 3.61 2 10 5 2 35200.0 2
27 Female 2.76 0 4 5 2 25000.0 10
28 Female 3.49 3 3 1 4 51000.0 9
28 Female 3.77 0 1 2 4 26900.0 5
26 Male 3.53 2 2 6 0 65800.0 8
26 Other 2.07 2 9 10 1 57100.0 9
22 Female 3.65 0 1 5 2 77400.0 1
27 Male 3.55 4 5 9 0 55900.0 3
18 Male 3.34 1 2 7 3 78300.0 7
18 Female 3.52 4 4 5 3 35500.0 2
23 Male 3.96 4 7 9 1 40900.0 4
19 Male 2.86 4 5 1 3 54400.0 4
25 Male 2.13 4 1 3 1 48100.0 7
26 Male 2.92 1 3 2 3 52200.0 2
21 Male 2.09 3 10 7 3 49600.0 8
22 Male 2.59 0 9 9 2 46900.0 8
28 Male 3.17 4 1 2 4 35900.0 6
25 Female 2.62 4 10 6 2 39000.0 4
20 Female 3.37 0 4 2 0 36600.0 2
22 Male 3.64 0 5 3 4 35300.0 3
20 Male 2.84 3 10 1 2 51000.0 3
29 Female 3.8 2 3 6 4 39200.0 3
27 Male 2.16 3 3 2 4 42100.0 4
20 Male 3.68 2 1 3 4 71000.0 7
20 Male 3.66 1 6 6 3 57200.0 9
29 Female 2.64 3 4 6 4 62100.0 10
24 Female 2.6 1 8 4 3 66800.0 4
24 Female 2.61 0 6 1 5 74700.0 7
24 Female 3.62 3 3 7 4 49800.0 10
27 Female 3.66 0 7 2 3 54100.0 6
25 Male 2.66 4 3 6 4 42300.0 10
22 Female 3.19 0 9 7 0 37400.0 9
22 Male 2.28 4 8 2 2 27600.0 8
21 Female 2.94 2 3 6 5 34800.0 2
24 Female 4.0 4 2 1 4 42100.0 3
27 Female 2.32 2 3 6 0 53000.0 6
21 Male 3.9 4 4 8 2 32900.0 5
19 Male 3.65 4 3 8 1 35400.0 2
21 Female 3.94 1 9 7 5 25000.0 2
25 Female 2.36 1 10 4 5 39700.0 5
26 Female 2.43 0 2 4 4 50900.0 5
20 Male 2.03 1 8 5 1 50800.0 1
24 Female 3.45 2 7 8 2 45200.0 10
29 Female 3.29 1 1 4 2 46300.0 3
26 Female 2.36 0 6 9 4 50100.0 9
28 Female 3.58 3 6 3 0 68700.0 10
21 Female 2.6 2 9 9 4 44600.0 3
27 Female 2.27 3 10 2 0 47900.0 6
20 Female 2.85 2 8 6 4 30600.0 6
22 Other 2.18 0 7 5 0 57100.0 2
18 Male 2.53 1 7 5 3 49100.0 7
20 Male 2.74 3 5 6 0 42000.0 9
25 Female 3.7 3 2 10 0 32300.0 9
28 Female 3.59 1 10 7 2 55200.0 8
25 Female 2.89 0 5 4 1 33600.0 5
21 Female 3.45 1 1 4 4 58000.0 8
19 Male 3.14 4 10 9 2 76900.0 9
25 Female 2.68 4 6 4 1 67300.0 1
25 Female 3.45 4 2 8 2 50500.0 1
27 Male 3.37 3 1 10 5 59400.0 5
21 Male 3.24 3 1 1 2 39600.0 7
20 Female 3.24 0 1 4 4 30300.0 9
19 Male 3.37 2 4 2 5 52000.0 9
26 Female 2.77 1 5 10 3 41000.0 3
18 Male 3.74 2 5 5 2 29400.0 1
24 Female 2.32 3 1 2 4 25000.0 3
22 Female 3.77 1 6 7 0 45500.0 8
25 Female 2.68 3 3 10 1 64900.0 7
21 Male 2.25 0 4 7 4 47600.0 5
24 Female 3.2 1 5 9 3 46900.0 10
22 Male 2.75 3 4 4 4 49200.0 9
22 Male 3.63 4 4 5 4 35700.0 4
26 Other 2.86 4 10 3 0 43400.0 6
26 Female 3.34 3 1 7 1 68800.0 5
26 Female 2.62 2 2 5 5 72900.0 6
29 Male 2.42 0 2 9 1 65700.0 4
23 Male 2.78 0 2 7 3 61600.0 3
23 Male 3.21 3 10 4 5 73200.0 5
22 Female 3.31 0 1 7 5 33700.0 5
26 Female 3.16 1 10 1 1 90800.0 2
27 Female 3.98 0 8 2 0 25000.0 10
25 Female 3.38 4 1 3 3 45100.0 4
24 Male 3.86 3 8 5 0 25000.0 3
24 Male 2.24 1 1 5 0 61300.0 7
23 Male 2.12 0 10 7 5 32500.0 5
22 Male 2.62 4 3 9 4 34100.0 6
21 Male 2.27 2 9 10 4 70600.0 7
20 Female 3.05 0 8 9 4 46300.0 2
20 Male 3.04 4 2 6 5 59600.0 10
23 Female 3.15 4 4 7 2 43000.0 4
21 Male 3.49 4 8 8 0 35800.0 6
29 Other 3.94 4 9 4 1 63400.0 3
29 Female 3.76 2 7 7 3 52600.0 6
23 Female 2.24 3 1 6 2 53200.0 10
20 Male 2.68 4 8 8 4 41100.0 1
21 Female 2.51 3 1 1 5 47500.0 8
26 Female 2.35 2 9 5 2 41000.0 10
22 Male 3.09 2 8 3 5 61400.0 5
24 Male 3.11 1 4 9 2 50500.0 1
27 Male 2.45 1 10 9 0 59300.0 10
19 Female 3.42 4 4 3 0 45200.0 10
22 Female 3.47 3 4 10 5 76900.0 1
26 Female 2.04 2 6 2 1 49000.0 10
28 Male 2.79 0 2 5 3 55300.0 3
20 Male 3.78 1 4 4 3 58700.0 6
26 Female 3.04 1 4 7 4 37500.0 2
28 Male 2.7 0 8 8 1 44800.0 8
23 Female 2.51 3 2 4 3 58500.0 10
21 Female 2.49 3 8 3 2 26900.0 7
24 Male 2.2 3 10 9 2 56400.0 2
25 Female 3.63 4 2 8 3 28900.0 1
23 Male 2.17 4 9 7 2 27600.0 7
22 Female 2.58 0 9 8 5 33500.0 7
23 Male 2.09 2 6 8 2 57000.0 3
22 Female 3.56 0 10 10 5 89700.0 10
25 Male 2.08 2 5 8 4 30900.0 8
18 Male 2.62 0 7 1 2 51000.0 8
28 Female 3.15 4 8 4 5 64800.0 5
24 Male 2.82 3 8 10 3 57700.0 7
27 Female 2.56 1 3 7 0 39800.0 3
27 Male 2.55 0 3 6 2 60300.0 6
28 Female 3.6 0 5 3 3 42300.0 3
19 Male 3.95 1 5 3 2 47900.0 9
26 Female 2.7 0 2 4 1 36700.0 7
18 Male 2.08 3 5 10 5 66200.0 1
28 Male 2.07 1 1 6 4 54400.0 8
27 Male 3.52 1 7 1 0 45600.0 9
23 Female 3.1 3 7 10 5 54900.0 10
26 Male 3.57 3 1 4 2 51400.0 2
18 Female 3.39 1 3 9 3 54600.0 1
21 Female 3.82 3 8 7 0 61600.0 4
21 Male 3.77 3 9 6 2 54700.0 9
26 Female 3.58 3 3 5 1 37700.0 6
28 Male 2.95 1 6 2 3 25000.0 10
22 Male 2.62 0 6 2 4 61400.0 8
22 Female 3.01 2 6 6 2 41600.0 7
23 Female 3.0 1 5 9 3 66800.0 5
18 Female 3.22 2 6 9 2 27900.0 5
18 Male 2.37 3 6 1 4 36100.0 6
26 Male 3.31 3 10 7 1 48200.0 6
20 Male 2.91 0 6 7 5 51600.0 5
21 Female 3.24 3 8 10 4 64200.0 8
18 Female 2.48 2 6 2 4 65700.0 3
26 Female 2.87 1 3 10 4 49200.0 9
25 Male 2.42 1 7 4 5 61300.0 5
19 Male 3.75 0 6 8 0 25000.0 9
25 Male 2.98 2 9 6 3 45000.0 5
24 Male 2.45 3 4 7 2 62100.0 3
28 Male 2.08 4 1 10 5 51100.0 9
23 Female 3.35 0 6 6 1 71800.0 2
18 Female 2.43 0 9 9 2 35900.0 5
24 Female 3.98 4 8 10 0 63400.0 3
27 Male 3.07 1 2 10 1 42700.0 7
24 Male 2.58 1 3 9 0 57400.0 4
26 Female 3.32 1 8 6 2 37000.0 8
18 Male 2.55 4 9 6 1 52200.0 1
19 Female 3.64 3 8 9 5 63100.0 5
28 Female 2.62 3 10 10 2 61600.0 8
26 Male 3.98 2 1 9 3 51800.0 2
26 Female 3.21 2 3 3 0 62300.0 6
23 Male 3.69 1 8 7 3 59700.0 7
23 Female 2.15 4 1 3 3 45500.0 6
21 Female 2.7 0 7 4 2 52800.0 10
21 Male 3.47 3 4 9 2 63200.0 3
22 Male 3.31 4 7 10 4 77900.0 6
20 Female 2.39 2 4 8 4 58300.0 7
18 Female 2.71 3 8 6 1 32700.0 3
18 Male 2.53 3 6 6 2 56000.0 10
29 Female 3.23 4 10 8 0 77700.0 2
24 Male 2.69 2 10 2 2 40300.0 3
18 Male 2.62 4 8 5 2 30400.0 1
18 Male 2.41 0 1 7 5 57600.0 7
20 Male 2.82 3 9 3 3 50900.0 4
27 Male 2.39 4 9 8 3 51300.0 3
21 Other 3.93 4 6 3 4 47000.0 6
21 Male 2.31 0 9 4 5 41700.0 3
19 Male 3.83 4 6 10 1 39300.0 10
18 Male 2.86 3 6 10 1 54400.0 3
20 Female 2.76 1 4 6 2 60700.0 9
28 Female 2.46 1 3 6 5 44700.0 2
21 Male 3.27 2 3 2 0 69700.0 5
20 Male 3.37 0 2 2 3 50600.0 10
25 Male 2.94 2 4 3 0 61500.0 10
27 Male 2.11 1 9 3 5 43600.0 2
18 Male 3.84 0 7 4 3 52200.0 6
19 Male 3.96 4 3 4 5 55300.0 4
24 Male 2.86 4 8 4 5 48400.0 7
21 Female 3.23 3 9 10 2 32500.0 1
25 Male 2.9 1 1 10 1 69100.0 8
28 Female 2.64 4 1 3 5 47900.0 2
20 Female 2.15 0 9 1 2 25000.0 4
23 Female 2.91 4 9 9 3 42900.0 7
26 Male 3.64 2 7 2 5 73900.0 8
18 Male 2.03 2 3 3 1 68100.0 9
18 Male 3.16 2 4 2 0 54100.0 5
25 Female 3.76 2 7 6 0 62700.0 9
20 Male 2.44 2 9 6 4 71200.0 9
22 Female 2.37 3 8 1 0 51700.0 3
18 Female 3.54 2 8 4 4 65900.0 7
22 Male 2.51 3 1 10 1 38100.0 8
28 Female 2.38 3 6 5 2 34000.0 1
23 Male 2.76 4 6 6 5 50300.0 10
25 Male 2.79 0 5 5 5 61100.0 5
20 Male 3.75 2 1 3 2 68900.0 1
20 Male 3.24 0 3 3 5 48500.0 3
29 Female 2.81 1 4 3 1 37600.0 2
28 Male 3.07 3 10 6 5 82400.0 2
28 Male 3.91 1 7 4 5 47100.0 4
27 Female 2.23 3 5 4 1 34900.0 5
26 Female 2.42 2 2 3 3 58700.0 1
21 Male 3.93 1 3 4 0 100600.0 6
21 Female 3.91 4 1 8 0 51400.0 5
29 Female 2.35 1 6 3 0 51200.0 4
24 Male 2.29 3 8 10 4 61300.0 6
19 Male 2.84 3 4 3 0 64100.0 2
25 Male 2.1 0 2 6 5 32400.0 8
23 Female 3.31 1 4 1 5 72400.0 6
20 Female 2.15 4 10 10 3 48200.0 3
26 Female 2.12 2 4 6 2 51000.0 4
22 Female 2.97 0 5 9 2 33000.0 2
25 Male 3.92 1 3 3 5 45100.0 4
24 Male 2.85 0 9 2 4 71400.0 9
25 Male 2.71 1 7 3 3 67200.0 4
24 Female 4.0 2 9 3 1 56900.0 8
20 Female 3.06 2 7 2 5 25000.0 3
19 Male 2.75 4 10 4 2 39200.0 5
24 Female 2.77 0 4 8 3 56500.0 2
20 Male 2.39 4 5 7 1 43600.0 9
20 Male 3.02 1 7 10 4 59800.0 9
19 Male 2.88 2 6 9 5 62000.0 10
21 Male 2.54 2 9 8 0 71100.0 7
25 Male 2.32 3 3 7 5 25000.0 2
29 Male 2.62 3 8 6 3 44500.0 4
18 Male 3.02 4 10 3 5 38500.0 6
18 Male 2.12 0 4 10 2 41500.0 9
29 Female 2.31 1 9 4 4 48800.0 6
22 Male 3.9 4 1 8 5 53700.0 4
28 Other 3.09 2 5 2 3 59800.0 1
22 Male 2.13 2 4 6 4 38400.0 7
28 Male 3.39 2 5 1 1 45200.0 7
29 Male 2.12 1 6 7 3 51900.0 6
18 Male 3.48 4 1 4 5 51100.0 3
23 Female 3.5 1 8 1 5 41500.0 5
18 Male 3.3 2 3 5 0 40800.0 7
22 Female 3.46 3 7 5 1 47100.0 6
26 Female 2.18 4 7 6 0 27800.0 7
29 Female 3.45 3 9 8 4 30500.0 5
22 Female 2.27 4 7 4 0 47200.0 1
23 Female 2.68 2 8 7 1 51100.0 10
25 Male 3.89 3 4 4 1 67600.0 5
28 Female 3.01 3 10 2 1 25900.0 2
18 Male 3.93 4 4 8 5 56600.0 10
19 Male 2.18 3 10 5 4 71100.0 10
26 Male 2.96 3 8 10 2 54300.0 2
20 Female 2.12 2 4 4 4 39900.0 4
23 Female 3.26 4 4 2 1 44900.0 6
22 Male 2.16 4 10 7 4 77300.0 5
28 Female 2.35 0 3 5 3 66900.0 7
19 Male 2.52 4 3 9 3 40400.0 10
24 Male 3.5 2 4 7 2 38600.0 8
21 Male 2.33 3 2 9 4 56100.0 10
18 Male 3.69 0 3 10 5 56800.0 1
21 Male 2.26 3 2 10 4 71200.0 8
23 Female 2.07 4 6 5 3 46900.0 3
24 Female 2.79 1 3 6 1 27500.0 10
24 Male 3.96 3 2 8 0 45900.0 10
24 Female 2.22 4 9 10 1 42800.0 2
20 Female 2.2 2 8 6 2 25000.0 2
23 Female 3.5 4 5 4 0 45900.0 5
25 Female 2.62 0 9 2 1 64400.0 2
21 Male 3.43 1 5 6 4 61200.0 4
25 Female 2.4 1 5 9 5 45100.0 3
19 Female 2.92 1 4 8 4 43600.0 8
27 Male 2.53 2 3 3 3 42200.0 9
26 Male 2.9 1 10 5 4 41900.0 6
26 Female 3.54 3 9 6 4 62100.0 4
25 Male 3.52 2 4 7 2 70300.0 2
27 Other 3.03 4 7 2 5 61300.0 8
27 Male 3.86 0 5 6 0 39100.0 3
18 Female 2.53 2 7 2 1 37800.0 2
19 Male 2.48 0 8 8 1 71900.0 4
23 Female 3.23 2 8 7 2 51200.0 2
27 Female 3.24 4 10 2 0 39000.0 3
22 Male 2.09 0 6 4 4 51400.0 9
29 Female 3.22 2 5 7 5 29900.0 7
26 Male 2.75 0 2 9 2 32300.0 1
22 Male 3.49 1 8 3 4 40800.0 10
19 Male 3.62 1 5 10 1 63400.0 5
27 Female 3.1 1 8 10 2 45700.0 5
21 Male 2.0 3 6 8 5 60500.0 9
26 Male 3.27 1 8 9 2 52700.0 1
18 Male 3.5 1 1 8 2 29300.0 1
28 Female 2.5 4 9 4 1 73600.0 10
18 Female 2.93 0 9 4 5 31800.0 7
29 Male 3.93 0 3 7 1 41200.0 7
24 Male 2.6 1 5 4 3 42900.0 8
28 Female 2.45 0 7 10 5 62000.0 4
20 Male 2.42 2 8 10 1 40700.0 7
27 Female 3.12 1 7 7 5 36900.0 6
19 Female 3.9 1 3 9 1 62800.0 1
26 Female 3.22 3 7 9 4 45800.0 2
20 Male 2.61 2 1 9 1 59500.0 8
19 Female 3.28 1 5 10 5 86200.0 6
29 Female 3.25 1 9 10 0 43400.0 7
25 Female 3.19 0 2 6 4 56600.0 8
27 Male 2.32 1 3 1 5 31700.0 5
23 Male 3.27 1 9 8 5 41200.0 5
23 Male 2.86 1 3 6 5 54500.0 2
27 Female 2.04 1 8 7 3 71500.0 4
28 Female 3.08 3 6 2 0 26800.0 2
24 Male 3.98 2 7 3 3 55700.0 7
24 Male 2.7 3 5 6 2 32900.0 9
28 Male 3.93 0 10 3 2 45600.0 2
23 Female 2.19 4 7 5 2 41500.0 4
21 Female 3.46 1 10 4 1 38600.0 8
28 Male 2.23 0 10 5 1 52600.0 9
26 Male 2.55 4 3 8 4 34900.0 4
